,url,expanded_url,display_url,indices
0,https://t.co/CPCTe4xCbd,https://sptnkne.ws/CpBz,sptnkne.ws/CpBz,"[112, 135]"
1,https://t.co/oin3K2gk86,https://sptnkne.ws/CpAU,sptnkne.ws/CpAU,"[58, 81]"
2,https://t.co/kKSz6S9ofV,https://sptnkne.ws/CpAV,sptnkne.ws/CpAV,"[90, 113]"
3,https://t.co/LuJwSuff35,http://sptnkne.ws/CpA2,sptnkne.ws/CpA2,"[109, 132]"
4,https://t.co/CemmMGniMs,https://sptnkne.ws/CpAZ,sptnkne.ws/CpAZ,"[72, 95]"
5,https://t.co/t0G2gPtr3t,https://sptnkne.ws/CpA2,sptnkne.ws/CpA2,"[84, 107]"
6,https://t.co/t0G2gPtr3t,https://sptnkne.ws/CpA2,sptnkne.ws/CpA2,"[51, 74]"
7,https://t.co/eg5MwKaX5O,https://sptnkne.ws/CpA3,sptnkne.ws/CpA3,"[70, 93]"
8,https://t.co/YlSUSQvMYs,https://sptnkne.ws/CpAx,sptnkne.ws/CpAx,"[83, 106]"
9,https://t.co/y146a5I484,https://sptnkne.ws/CpAw,sptnkne.ws/CpAw,"[93, 116]"
10,https://t.co/mGyG5VabMI,https://sptnkne.ws/CpAv,sptnkne.ws/CpAv,"[89, 112]"
11,https://t.co/bk9YDZV3ub,http://sptnkne.ws/Cp23,sptnkne.ws/Cp23,"[101, 124]"
12,https://t.co/m2AtSDm3v0,http://sptnkne.ws/Cp2g,sptnkne.ws/Cp2g,"[105, 128]"
13,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[109, 132]"
14,https://t.co/KZB224mE0J,https://sptnkne.ws/CpAk,sptnkne.ws/CpAk,"[62, 85]"
15,https://t.co/IGTU44ANmX,http://sptnkne.ws/Cp8d,sptnkne.ws/Cp8d,"[54, 77]"
16,https://t.co/XRwZ3GgKvX,http://sptnkne.ws/Cpf3,sptnkne.ws/Cpf3,"[108, 131]"
17,https://t.co/RGr7fZqTXw,https://sptnkne.ws/CpAd,sptnkne.ws/CpAd,"[158, 181]"
18,https://t.co/cXIIlDwKpC,http://sptnkne.ws/Cp8p,sptnkne.ws/Cp8p,"[74, 97]"
19,https://t.co/RGr7fZqTXw,https://sptnkne.ws/CpAd,sptnkne.ws/CpAd,"[229, 252]"
20,https://t.co/RGr7fZqTXw,https://sptnkne.ws/CpAd,sptnkne.ws/CpAd,"[100, 123]"
21,https://t.co/tYenSbjcNo,http://sptnkne.ws/Cp8q,sptnkne.ws/Cp8q,"[97, 120]"
22,https://t.co/qBGJmFVO7v,http://sptnkne.ws/Cp3Z,sptnkne.ws/Cp3Z,"[66, 89]"
23,https://t.co/P5NFUiJsQQ,http://sptnkne.ws/Cpm9,sptnkne.ws/Cpm9,"[92, 115]"
24,https://t.co/FyRDc5SSDO,http://sptnkne.ws/Cp56,sptnkne.ws/Cp56,"[100, 123]"
25,https://t.co/isCZUIksgA,https://sptnkne.ws/Cp9N,sptnkne.ws/Cp9N,"[87, 110]"
26,https://t.co/8CfbLT3giC,https://sptnkne.ws/Cp9M,sptnkne.ws/Cp9M,"[88, 111]"
27,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[112, 135]"
28,https://t.co/S1CfLycPYF,http://sptnkne.ws/Cp5x,sptnkne.ws/Cp5x,"[71, 94]"
29,https://t.co/9PiqkTzcsA,http://sptnkne.ws/Cp5D,sptnkne.ws/Cp5D,"[89, 112]"
30,https://t.co/uJiEIDnpaO,http://sptnkne.ws/Cp66,sptnkne.ws/Cp66,"[101, 124]"
31,https://t.co/izJYJLsTkT,http://sptnkne.ws/Cp6C,sptnkne.ws/Cp6C,"[113, 136]"
32,https://t.co/JHpYyyjmwC,http://sptnkne.ws/Cp6M,sptnkne.ws/Cp6M,"[104, 127]"
33,https://t.co/qSljEFocFY,http://sptnkne.ws/Cpv5,sptnkne.ws/Cpv5,"[100, 123]"
34,https://t.co/AN9DwvngL1,https://sptnkne.ws/Cp9z,sptnkne.ws/Cp9z,"[107, 130]"
35,https://t.co/4cEp3e70OO,https://sptnkne.ws/Cp9u,sptnkne.ws/Cp9u,"[92, 115]"
36,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[74, 97]"
37,https://t.co/lBjtefQ2Rw,http://sptnkne.ws/Cp6m,sptnkne.ws/Cp6m,"[89, 112]"
38,https://t.co/fYLRal8e2E,http://sptnkne.ws/CpxP,sptnkne.ws/CpxP,"[94, 117]"
39,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[100, 123]"
40,https://t.co/eSbOP3r2io,http://sptnkne.ws/Cp4d,sptnkne.ws/Cp4d,"[103, 126]"
41,https://t.co/gvVrxBptYY,http://sptnkne.ws/Cpyz,sptnkne.ws/Cpyz,"[84, 107]"
42,https://t.co/boB4Lr1JdU,https://sptnkne.ws/Cp8V,sptnkne.ws/Cp8V,"[73, 96]"
43,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[114, 137]"
44,https://t.co/tRAN0Gpu4C,http://sptnkne.ws/Cpyc,sptnkne.ws/Cpyc,"[90, 113]"
45,https://t.co/nnjR9K93Vx,http://sptnkne.ws/Cp2b,sptnkne.ws/Cp2b,"[89, 112]"
46,https://t.co/kMo7EC0yAb,http://sptnkne.ws/Cp2s,sptnkne.ws/Cp2s,"[108, 131]"
47,https://t.co/m2AtSDDEmy,http://sptnkne.ws/Cp2g,sptnkne.ws/Cp2g,"[105, 128]"
48,https://t.co/qxp1zyJzjf,http://sptnkne.ws/Cp2j,sptnkne.ws/Cp2j,"[86, 109]"
49,https://t.co/TwE4KCOfxb,http://sptnkne.ws/Cp2n,sptnkne.ws/Cp2n,"[70, 93]"
50,https://t.co/bk9YDZDsCD,http://sptnkne.ws/Cp23,sptnkne.ws/Cp23,"[101, 124]"
51,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[93, 116]"
52,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[115, 138]"
53,https://t.co/qBGJmGdpw5,http://sptnkne.ws/Cp3Z,sptnkne.ws/Cp3Z,"[66, 89]"
54,https://t.co/ljAhCTbLlZ,https://sptnkne.ws/Cp8q,sptnkne.ws/Cp8q,"[95, 118]"
55,https://t.co/dTyJv71NDH,https://sptnkne.ws/Cp8p,sptnkne.ws/Cp8p,"[74, 97]"
56,https://t.co/XRwZ3GgKvX,http://sptnkne.ws/Cpf3,sptnkne.ws/Cpf3,"[108, 131]"
57,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[99, 122]"
58,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[109, 132]"
59,https://t.co/X4jLU4z3zt,https://sptnkne.ws/Cp8d,sptnkne.ws/Cp8d,"[54, 77]"
60,https://t.co/OA1Bh8WRjh,http://sptnkne.ws/CpgK,sptnkne.ws/CpgK,"[111, 134]"
61,https://t.co/NhGA76fUHQ,http://sptnkne.ws/CpmG,sptnkne.ws/CpmG,"[93, 116]"
62,https://t.co/0WlRnQCbo3,https://sptnkne.ws/Cp7B,sptnkne.ws/Cp7B,"[81, 104]"
63,https://t.co/kuF08FFUfd,https://sptnkne.ws/Cp7w,sptnkne.ws/Cp7w,"[89, 112]"
64,https://t.co/GvpZYOwwxT,https://sptnkne.ws/Cp7u,sptnkne.ws/Cp7u,"[76, 99]"
65,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[113, 136]"
66,https://t.co/Z9OntpKcev,http://sptnkne.ws/Cpvs,sptnkne.ws/Cpvs,"[91, 114]"
68,https://t.co/XSi8IZ2Q31,http://sptnkne.ws/Cpx7,sptnkne.ws/Cpx7,"[70, 93]"
69,https://t.co/VcUr91lDJW,http://sptnkne.ws/Cpfx,sptnkne.ws/Cpfx,"[99, 122]"
70,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[112, 135]"
71,https://t.co/iTYUkc5qSY,https://sptnkne.ws/Cp6M,sptnkne.ws/Cp6M,"[104, 127]"
72,https://t.co/GHWXOhlDPd,https://sptnkne.ws/Cp6C,sptnkne.ws/Cp6C,"[113, 136]"
73,https://t.co/BsiQMxvGnh,https://sptnkne.ws/Cp66,sptnkne.ws/Cp66,"[99, 122]"
74,https://t.co/hLzkhgZykM,https://sptnkne.ws/Cp6m,sptnkne.ws/Cp6m,"[87, 110]"
75,https://t.co/bJLGKsDUYR,https://sptnkne.ws/Cp5D,sptnkne.ws/Cp5D,"[87, 110]"
76,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[107, 130]"
77,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[94, 117]"
78,https://t.co/yPg6zBR9ee,https://sptnkne.ws/Cp5B,sptnkne.ws/Cp5B,"[92, 115]"
79,https://t.co/KCe16Ny1t9,https://sptnkne.ws/Cp56,sptnkne.ws/Cp56,"[98, 121]"
80,https://t.co/7ezqXuA0kP,https://sptnkne.ws/Cp5x,sptnkne.ws/Cp5x,"[69, 92]"
81,https://t.co/P5NFUirRZi,http://sptnkne.ws/Cpm9,sptnkne.ws/Cpm9,"[92, 115]"
82,https://t.co/qSljEFocFY,http://sptnkne.ws/Cpv5,sptnkne.ws/Cpv5,"[98, 121]"
83,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[80, 103]"
84,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[94, 117]"
85,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[87, 110]"
86,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[115, 138]"
87,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[100, 123]"
88,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[76, 99]"
89,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[90, 113]"
90,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[99, 122]"
91,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[84, 107]"
92,https://t.co/wxIUf1G1YH,http://sptnkne.ws/Cpv8,sptnkne.ws/Cpv8,"[49, 72]"
93,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[95, 118]"
94,https://t.co/3hjHbzC0K1,https://sptnkne.ws/Cp4d,sptnkne.ws/Cp4d,"[99, 122]"
95,https://t.co/TeHL8vRYRj,https://sptnkne.ws/Cp3Z,sptnkne.ws/Cp3Z,"[64, 87]"
96,https://t.co/GwHNa68NdW,https://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[111, 134]"
97,https://t.co/stmGQ5yVgB,https://sptnkne.ws/Cp23,sptnkne.ws/Cp23,"[101, 124]"
98,https://t.co/ebIPiSf7hC,https://sptnkne.ws/Cp2s,sptnkne.ws/Cp2s,"[105, 128]"
99,https://t.co/ZbRKDtHoS8,https://sptnkne.ws/Cp2r,sptnkne.ws/Cp2r,"[98, 121]"
100,https://t.co/FfCnPaB4gv,https://sptnkne.ws/Cp2n,sptnkne.ws/Cp2n,"[68, 91]"
101,https://t.co/P9XRLxwe2b,https://sptnkne.ws/Cp2j,sptnkne.ws/Cp2j,"[86, 109]"
102,https://t.co/k4CcTnikFA,https://sptnkne.ws/Cp2g,sptnkne.ws/Cp2g,"[106, 129]"
103,https://t.co/dry246hPrb,https://sptnkne.ws/Cp2b,sptnkne.ws/Cp2b,"[87, 110]"
104,https://t.co/qiZvIFw3Ms,https://sptnkne.ws/CpzY,sptnkne.ws/CpzY,"[88, 111]"
105,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[92, 115]"
106,https://t.co/ACFtL0bXZm,https://sptnkne.ws/Cpyc,sptnkne.ws/Cpyc,"[88, 111]"
107,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[93, 116]"
108,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[62, 85]"
109,https://t.co/GwHNa68NdW,https://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[65, 88]"
110,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[65, 88]"
111,https://t.co/qWCaIwAwPN,https://sptnkne.ws/CpxX,sptnkne.ws/CpxX,"[109, 132]"
112,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[88, 111]"
113,https://t.co/hzVsKcrIWp,https://sptnkne.ws/CpxT,sptnkne.ws/CpxT,"[105, 128]"
114,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[120, 143]"
115,https://t.co/Ucpvhp0nk4,https://sptnkne.ws/CpxP,sptnkne.ws/CpxP,"[92, 115]"
116,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[110, 133]"
117,https://t.co/nF2yJgX6Yz,https://sptnkne.ws/Cpy3,sptnkne.ws/Cpy3,"[85, 108]"
118,https://t.co/OA1Bh9esaP,http://sptnkne.ws/CpgK,sptnkne.ws/CpgK,"[111, 134]"
119,https://t.co/yHvcKITWNJ,https://sptnkne.ws/Cpyz,sptnkne.ws/Cpyz,"[82, 105]"
120,https://t.co/XRwZ3GgKvX,http://sptnkne.ws/Cpf3,sptnkne.ws/Cpf3,"[108, 131]"
121,https://t.co/VcUr91Df8w,http://sptnkne.ws/Cpfx,sptnkne.ws/Cpfx,"[85, 108]"
122,https://t.co/NhGA76xvzo,http://sptnkne.ws/CpmG,sptnkne.ws/CpmG,"[91, 114]"
123,https://t.co/YY3FKPY3jr,https://sptnkne.ws/Cpx7,sptnkne.ws/Cpx7,"[92, 115]"
124,https://t.co/KWQRMgkPnp,http://sptnkne.ws/Cpg6,sptnkne.ws/Cpg6,"[110, 133]"
125,https://t.co/cxj2HObgpn,https://sptnkne.ws/Cpwz,sptnkne.ws/Cpwz,"[99, 122]"
126,https://t.co/u0JJ5X9AU8,https://sptnkne.ws/Cpwn,sptnkne.ws/Cpwn,"[101, 124]"
127,https://t.co/DzLCRiOMOK,https://sptnkne.ws/CpvA,sptnkne.ws/CpvA,"[105, 128]"
128,https://t.co/RGmBij0zc9,https://sptnkne.ws/Cpv8,sptnkne.ws/Cpv8,"[49, 72]"
129,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[78, 101]"
130,https://t.co/fQNK49T2DB,https://sptnkne.ws/Cpv5,sptnkne.ws/Cpv5,"[93, 116]"
131,https://t.co/DuucZRX0xa,https://sptnkne.ws/Cpvv,sptnkne.ws/Cpvv,"[96, 119]"
132,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[89, 112]"
133,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[80, 103]"
134,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[99, 122]"
135,https://t.co/ay0ta2YLDw,https://sptnkne.ws/Cpvs,sptnkne.ws/Cpvs,"[91, 114]"
136,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[76, 99]"
137,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[94, 117]"
138,https://t.co/8nEeDgdBpN,https://sptnkne.ws/Cpvp,sptnkne.ws/Cpvp,"[54, 77]"
139,https://t.co/GywRPdDZQ0,https://sptnkne.ws/Cpt7,sptnkne.ws/Cpt7,"[85, 108]"
140,https://t.co/DkEij2p9f5,https://sptnkne.ws/CpuJ,sptnkne.ws/CpuJ,"[64, 87]"
141,https://t.co/8EhyOyTrbS,https://sptnkne.ws/CpsB,sptnkne.ws/CpsB,"[80, 103]"
142,https://t.co/ZErUTc4Eu9,https://sptnkne.ws/Cps9,sptnkne.ws/Cps9,"[100, 123]"
143,https://t.co/uT9EeKuwBC,https://sptnkne.ws/Cps6,sptnkne.ws/Cps6,"[92, 115]"
144,https://t.co/vvqA5aaJkR,https://sptnkne.ws/Cps3,sptnkne.ws/Cps3,"[83, 106]"
145,https://t.co/ULTiNFfU7n,https://sptnkne.ws/Cptv,sptnkne.ws/Cptv,"[86, 109]"
146,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[82, 105]"
147,https://t.co/Z3PU7JP3JC,https://sptnkne.ws/Cps2,sptnkne.ws/Cps2,"[89, 112]"
148,https://t.co/laMWJu7UWn,https://sptnkne.ws/Cpsv,sptnkne.ws/Cpsv,"[99, 122]"
149,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[75, 98]"
150,https://t.co/TDoMHtwNOH,https://sptnkne.ws/Cpsm,sptnkne.ws/Cpsm,"[97, 120]"
151,https://t.co/55CmVk43Ep,https://sptnkne.ws/Cpss,sptnkne.ws/Cpss,"[61, 84]"
152,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[94, 117]"
153,https://t.co/Y1SA17a6Be,https://sptnkne.ws/Cpsk,sptnkne.ws/Cpsk,"[74, 97]"
154,https://t.co/HVeQp2ESeP,http://sptnkne.ws/Cpj2,sptnkne.ws/Cpj2,"[99, 122]"
155,https://t.co/6IlrHrrwOi,http://sptnkne.ws/Cphv,sptnkne.ws/Cphv,"[106, 129]"
156,https://t.co/eO36PXcPYn,http://sptnkne.ws/Cpet,sptnkne.ws/Cpet,"[89, 112]"
157,https://t.co/RNqQjqtLSr,https://sptnkne.ws/Cpq7,sptnkne.ws/Cpq7,"[75, 98]"
158,https://t.co/nCE6dnJJjg,http://sptnkne.ws/CnZq,sptnkne.ws/CnZq,"[96, 119]"
159,https://t.co/xNPt8YS2ra,http://sptnkne.ws/CpfF,sptnkne.ws/CpfF,"[77, 100]"
160,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[72, 95]"
161,https://t.co/OA1Bh8WRjh,http://sptnkne.ws/CpgK,sptnkne.ws/CpgK,"[111, 134]"
162,https://t.co/phbsxe9nCv,http://sptnkne.ws/Cnf6,sptnkne.ws/Cnf6,"[94, 117]"
163,https://t.co/KWQRMg3evR,http://sptnkne.ws/Cpg6,sptnkne.ws/Cpg6,"[110, 133]"
164,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[97, 120]"
165,https://t.co/vCinvtsfYC,https://sptnkne.ws/CpmG,sptnkne.ws/CpmG,"[91, 114]"
166,https://t.co/VcUr91lDJW,http://sptnkne.ws/Cpfx,sptnkne.ws/Cpfx,"[84, 107]"
167,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[115, 138]"
168,https://t.co/XRwZ3GgKvX,http://sptnkne.ws/Cpf3,sptnkne.ws/Cpf3,"[107, 130]"
169,https://t.co/qQVHP3Wvx0,https://sptnkne.ws/Cpm9,sptnkne.ws/Cpm9,"[92, 115]"
170,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[124, 147]"
171,https://t.co/nkYB7cqd9X,https://sptnkne.ws/CpkQ,sptnkne.ws/CpkQ,"[70, 93]"
172,https://t.co/Lg7ocmztMW,http://sptnkne.ws/Cpe6,sptnkne.ws/Cpe6,"[71, 94]"
173,https://t.co/GwHNa68NdW,https://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[59, 82]"
174,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[68, 91]"
175,https://t.co/8Xy37vFAGe,https://sptnkne.ws/Cpkj,sptnkne.ws/Cpkj,"[96, 119]"
176,https://t.co/P42NWyPpMM,https://sptnkne.ws/CpjJ,sptnkne.ws/CpjJ,"[83, 106]"
177,https://t.co/8sDEc0ukBE,http://sptnkne.ws/CpcT,sptnkne.ws/CpcT,"[77, 100]"
178,https://t.co/JMJbaz2ps0,https://sptnkne.ws/Cpj2,sptnkne.ws/Cpj2,"[99, 122]"
179,https://t.co/iJbdw8uBrg,https://sptnkne.ws/Cpjd,sptnkne.ws/Cpjd,"[89, 112]"
180,https://t.co/4U8CRrXYHj,https://sptnkne.ws/Cphv,sptnkne.ws/Cphv,"[106, 129]"
181,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[80, 103]"
182,https://t.co/J4C4S2Sy0e,http://sptnkne.ws/Cper,sptnkne.ws/Cper,"[92, 115]"
183,https://t.co/eO36PXuqPV,http://sptnkne.ws/Cpet,sptnkne.ws/Cpet,"[89, 112]"
184,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[115, 138]"
185,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[77, 100]"
186,https://t.co/0qzev6lmTL,https://sptnkne.ws/CpgK,sptnkne.ws/CpgK,"[111, 134]"
187,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[116, 139]"
188,https://t.co/erwwJ05UyL,https://sptnkne.ws/Cpg6,sptnkne.ws/Cpg6,"[110, 133]"
189,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[69, 92]"
190,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[68, 91]"
191,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[123, 146]"
192,https://t.co/vaprF3oCWl,http://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[90, 113]"
193,https://t.co/GwHNa68NdW,https://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[85, 108]"
194,https://t.co/usBOlVYXzA,https://sptnkne.ws/CpfF,sptnkne.ws/CpfF,"[77, 100]"
195,https://t.co/7fSYaQhIjb,https://sptnkne.ws/Cpf3,sptnkne.ws/Cpf3,"[107, 130]"
196,https://t.co/KyJ7g0MFSO,https://sptnkne.ws/Cpfx,sptnkne.ws/Cpfx,"[84, 107]"
197,https://t.co/pNKK6JRzR5,http://sptnkne.ws/CmS9,sptnkne.ws/CmS9,"[54, 77]"
198,https://t.co/BYJpaGfMj1,http://sptnkne.ws/CpdC,sptnkne.ws/CpdC,"[101, 124]"
199,https://t.co/WDGtmUA3vb,http://sptnkne.ws/CpdH,sptnkne.ws/CpdH,"[88, 111]"
200,https://t.co/jIsIZ7o45f,https://sptnkne.ws/CpeK,sptnkne.ws/CpeK,"[86, 109]"
201,https://t.co/GwHNa68NdW,https://sptnkne.ws/CpeJ,sptnkne.ws/CpeJ,"[59, 82]"
202,https://t.co/Jg63GX1aih,https://sptnkne.ws/Cpe6,sptnkne.ws/Cpe6,"[71, 94]"
203,https://t.co/8sDEc0LVtc,http://sptnkne.ws/CpcT,sptnkne.ws/CpcT,"[77, 100]"
204,https://t.co/XVgoADeXKa,http://sptnkne.ws/CpcE,sptnkne.ws/CpcE,"[84, 107]"
205,https://t.co/SLPwzI8zj9,http://sptnkne.ws/Cpb9,sptnkne.ws/Cpb9,"[82, 105]"
206,https://t.co/3yL18lbLcW,http://sptnkne.ws/CnuH,sptnkne.ws/CnuH,"[91, 114]"
207,https://t.co/zEf0rhTsQY,https://sptnkne.ws/Cpet,sptnkne.ws/Cpet,"[89, 112]"
208,https://t.co/8ccU2bLFNV,https://sptnkne.ws/Cper,sptnkne.ws/Cper,"[92, 115]"
209,https://t.co/NnpJcvz5s7,http://sptnkne.ws/CpcC,sptnkne.ws/CpcC,"[63, 86]"
210,https://t.co/phbsxe9nCv,http://sptnkne.ws/Cnf6,sptnkne.ws/Cnf6,"[94, 117]"
211,https://t.co/7vrZGOlLkb,http://sptnkne.ws/Cn8H,sptnkne.ws/Cn8H,"[135, 158]"
212,https://t.co/iWUdqtQmRc,http://sptnkne.ws/CnzN,sptnkne.ws/CnzN,"[49, 72]"
213,https://t.co/F72hZUVsun,https://sptnkne.ws/Cpen,sptnkne.ws/Cpen,"[53, 76]"
214,https://t.co/sc13KHyyX1,http://sptnkne.ws/CnZ4,sptnkne.ws/CnZ4,"[110, 133]"
215,https://t.co/nCE6dns7UG,http://sptnkne.ws/CnZq,sptnkne.ws/CnZq,"[96, 119]"
216,https://t.co/7vrZGOlLkb,http://sptnkne.ws/Cn8H,sptnkne.ws/Cn8H,"[80, 103]"
217,https://t.co/08Ywfd6itp,http://sptnkne.ws/CnZ6,sptnkne.ws/CnZ6,"[81, 104]"
218,https://t.co/1gGlgQqbk0,http://sptnkne.ws/CnZ7,sptnkne.ws/CnZ7,"[77, 100]"
219,https://t.co/vj80ai4DKj,https://sptnkne.ws/CpdH,sptnkne.ws/CpdH,"[88, 111]"
220,https://t.co/oC7pKI0T5s,http://sptnkne.ws/Cpbx,sptnkne.ws/Cpbx,"[90, 113]"
221,https://t.co/fAvSD0HRYV,https://sptnkne.ws/CpdC,sptnkne.ws/CpdC,"[101, 124]"
222,https://t.co/7vrZGOlLkb,http://sptnkne.ws/Cn8H,sptnkne.ws/Cn8H,"[86, 109]"
223,https://t.co/IIxsDLeNU8,https://sptnkne.ws/Cpd8,sptnkne.ws/Cpd8,"[88, 111]"
224,https://t.co/RehPwrziOZ,https://sptnkne.ws/Cpd7,sptnkne.ws/Cpd7,"[103, 126]"
225,https://t.co/StlkYQ9Lyt,https://sptnkne.ws/CmS9,sptnkne.ws/CmS9,"[54, 77]"
226,https://t.co/0lDRbx3Zft,http://sptnkne.ws/CnzD,sptnkne.ws/CnzD,"[77, 100]"
227,https://t.co/7vrZGOlLkb,http://sptnkne.ws/Cn8H,sptnkne.ws/Cn8H,"[175, 198]"
228,https://t.co/2e0BSCSRQC,http://sptnkne.ws/Cnz3,sptnkne.ws/Cnz3,"[85, 108]"
229,https://t.co/Kc5ZbiTsra,https://sptnkne.ws/Cpdf,sptnkne.ws/Cpdf,"[120, 143]"
230,https://t.co/0Qi8AZ1rgt,http://sptnkne.ws/CpcX,sptnkne.ws/CpcX,"[106, 129]"
231,https://t.co/vPl8owo53R,https://sptnkne.ws/Cpce,sptnkne.ws/Cpce,"[58, 81]"
232,https://t.co/oRjFemfZ6F,https://sptnkne.ws/Cpdj,sptnkne.ws/Cpdj,"[85, 108]"
233,https://t.co/A2Ywp1A6gs,https://sptnkne.ws/CpcY,sptnkne.ws/CpcY,"[84, 107]"
234,https://t.co/q9dQqX0AhT,http://sptnkne.ws/CpbV,sptnkne.ws/CpbV,"[76, 99]"
235,https://t.co/7vrZGOlLkb,http://sptnkne.ws/Cn8H,sptnkne.ws/Cn8H,"[146, 169]"
236,https://t.co/4vtAnfdHTq,https://sptnkne.ws/CpcW,sptnkne.ws/CpcW,"[72, 95]"
237,https://t.co/gpwzKtOK6e,https://sptnkne.ws/CpcT,sptnkne.ws/CpcT,"[77, 100]"
